,INST,EPXX,EPYY,EPZZ,EPXY,EPXZ,EPYZ,SIXX,SIYY,SIZZ,SIXY,SIXZ,SIYZ,EPXX_EL,EPYY_EL,EPZZ_EL,EPXY_EL,EPXZ_EL,EPYZ_EL,EPLXX,EPLYY,EPLZZ,EPLXY,EPLXZ,EPLYZ,LAMBDA,ALPHA,NITER,IP,EVP,GAMMAP,TIME,DOMAIN,XEQ,XM,Y,E_STORED,E_DISSIPATED
0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1,40.0,-0.00143937185812112,-0.00143937185812112,-0.00143937185812112,0.0,0.0,0.0,-4000000.0,-4000000.0,-4000000.0,0.0,0.0,0.0,-0.00143937185812112,-0.00143937185812112,-0.00143937185812112,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,40.0,0.0,9.25916038875257e-10,-4000000.0,0.0,0.0,0.0
2,41.2,-0.00141081122997924,-0.00141081122997924,-0.00155361437068864,0.0,0.0,0.0,-4000000.0,-4000000.0,-4158739.4,0.0,0.0,0.0,-0.00141081122997924,-0.00141081122997924,-0.00155361437068863,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,1.2,0.0,158739.4,-4052913.13333333,0.0,0.0,0.0
3,42.4,-0.00138225060183736,-0.00138225060183736,-0.00166785688325615,0.0,0.0,0.0,-4000000.0,-4000000.0,-4317478.8,0.0,0.0,0.0,-0.00138225060183736,-0.00138225060183736,-0.00166785688325615,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,2.4,0.0,317478.799999999,-4105826.26666667,0.0,0.0,0.0
4,43.6,-0.00135368997369548,-0.00135368997369548,-0.00178209939582367,0.0,0.0,0.0,-4000000.0,-4000000.0,-4476218.2,0.0,0.0,0.0,-0.00135368997369548,-0.00135368997369548,-0.00178209939582366,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,3.6,0.0,476218.2,-4158739.4,0.0,0.0,0.0
5,44.8,-0.0013251293455536,-0.0013251293455536,-0.00189634190839118,0.0,0.0,0.0,-4000000.0,-4000000.0,-4634957.6,0.0,0.0,0.0,-0.0013251293455536,-0.0013251293455536,-0.00189634190839118,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,4.8,0.0,634957.599999999,-4211652.53333333,0.0,0.0,0.0
6,46.0,-0.00129656871741173,-0.00129656871741173,-0.0020105844209587,0.0,0.0,0.0,-4000000.0,-4000000.0,-4793697.0,0.0,0.0,0.0,-0.00129656871741172,-0.00129656871741172,-0.00201058442095869,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,6.0,0.0,793697.0,-4264565.66666667,0.0,0.0,0.0
7,47.2,-0.00126800808926985,-0.00126800808926985,-0.00212482693352621,0.0,0.0,0.0,-4000000.0,-4000000.0,-4952436.4,0.0,0.0,0.0,-0.00126800808926984,-0.00126800808926984,-0.00212482693352621,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,7.2,0.0,952436.4,-4317478.8,0.0,0.0,0.0
8,48.4,-0.00123944746112797,-0.00123944746112797,-0.00223906944609373,0.0,0.0,0.0,-4000000.0,-4000000.0,-5111175.8,0.0,0.0,0.0,-0.00123944746112796,-0.00123944746112796,-0.00223906944609372,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,8.4,0.0,1111175.8,-4370391.93333333,0.0,0.0,0.0
9,49.6,-0.00121088683298609,-0.00121088683298609,-0.00235331195866124,0.0,0.0,0.0,-4000000.0,-4000000.0,-5269915.2,0.0,0.0,0.0,-0.00121088683298608,-0.00121088683298608,-0.00235331195866124,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,9.6,0.0,1269915.2,-4423305.06666667,0.0,0.0,0.0
