,INST,EPXX,EPYY,EPZZ,EPXY,EPXZ,EPYZ,SIXX,SIYY,SIZZ,SIXY,SIXZ,SIYZ,EPXX_EL,EPYY_EL,EPZZ_EL,EPXY_EL,EPXZ_EL,EPYZ_EL,LAMBDA,NITER,IP,EVP,GAMMAP,TIME,C3T,E_STORED,E_DISSIPATED
0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1,40.0,-0.00143937185812112,-0.00143937185812112,-0.00143937185812112,0.0,0.0,0.0,-4000000.0,-4000000.0,-4000000.0,0.0,0.0,0.0,-0.00143937185812112,-0.00143937185812112,-0.00143937185812112,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,40.0,30.0000000016824,0.0,0.0
2,41.2,-0.00141081122997924,-0.00141081122997924,-0.00155361437068864,0.0,0.0,0.0,-4000000.0,-4000000.0,-4158739.4,0.0,0.0,0.0,-0.00141081122997924,-0.00141081122997924,-0.00155361437068863,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,1.2,59.9999971826907,0.0,0.0
3,42.4,-0.00138225060183736,-0.00138225060183736,-0.00166785688325615,0.0,0.0,0.0,-4000000.0,-4000000.0,-4317478.8,0.0,0.0,0.0,-0.00138225060183736,-0.00138225060183736,-0.00166785688325615,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,2.4,59.9999984940848,0.0,0.0
4,43.6,-0.00135368997369548,-0.00135368997369548,-0.00178209939582367,0.0,0.0,0.0,-4000000.0,-4000000.0,-4476218.2,0.0,0.0,0.0,-0.00135368997369548,-0.00135368997369548,-0.00178209939582366,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,3.6,59.9999980909041,0.0,0.0
5,44.8,-0.0013251293455536,-0.0013251293455536,-0.00189634190839118,0.0,0.0,0.0,-4000000.0,-4000000.0,-4634957.6,0.0,0.0,0.0,-0.0013251293455536,-0.0013251293455536,-0.00189634190839118,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,4.8,59.999998897783,0.0,0.0
6,46.0,-0.00129656871741173,-0.00129656871741173,-0.0020105844209587,0.0,0.0,0.0,-4000000.0,-4000000.0,-4793697.0,0.0,0.0,0.0,-0.00129656871741172,-0.00129656871741172,-0.00201058442095869,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,6.0,59.9999989738918,0.0,0.0
7,47.2,-0.00126800808926985,-0.00126800808926985,-0.00212482693352621,0.0,0.0,0.0,-4000000.0,-4000000.0,-4952436.4,0.0,0.0,0.0,-0.00126800808926984,-0.00126800808926984,-0.00212482693352621,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,7.2,59.9999986351485,0.0,0.0
8,48.4,-0.00123944746112797,-0.00123944746112797,-0.00223906944609373,0.0,0.0,0.0,-4000000.0,-4000000.0,-5111175.8,0.0,0.0,0.0,-0.00123944746112796,-0.00123944746112796,-0.00223906944609372,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,8.4,59.9999992470424,0.0,0.0
9,49.6,-0.00121088683298609,-0.00121088683298609,-0.00235331195866124,0.0,0.0,0.0,-4000000.0,-4000000.0,-5269915.2,0.0,0.0,0.0,-0.00121088683298608,-0.00121088683298608,-0.00235331195866124,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,9.6,60.0,0.0,0.0
10,50.8,-0.00118232620484421,-0.00118232620484421,-0.00246755447122876,0.0,0.0,0.0,-4000000.0,-4000000.0,-5428654.6,0.0,0.0,0.0,-0.00118232620484421,-0.00118232620484421,-0.00246755447122876,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,10.8,59.9999991950545,0.0,0.0
11,52.0,-0.00115376557670233,-0.00115376557670233,-0.00258179698379628,0.0,0.0,0.0,-4000000.0,-4000000.0,-5587394.0,0.0,0.0,0.0,-0.00115376557670233,-0.00115376557670233,-0.00258179698379627,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,12.0,60.0,0.0,0.0
12,53.2,-0.00112520494856045,-0.00112520494856045,-0.00269603949636379,0.0,0.0,0.0,-4000000.0,-4000000.0,-5746133.4,0.0,0.0,0.0,-0.00112520494856045,-0.00112520494856045,-0.00269603949636379,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,13.2,59.9999992470424,0.0,0.0
13,54.4,-0.00109664432041857,-0.00109664432041857,-0.00281028200893131,0.0,0.0,0.0,-4000000.0,-4000000.0,-5904872.8,0.0,0.0,0.0,-0.00109664432041857,-0.00109664432041857,-0.0028102820089313,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,14.4,59.9999993028967,0.0,0.0
14,55.6,-0.00106808369227669,-0.00106808369227669,-0.00292452452149882,0.0,0.0,0.0,-4000000.0,-4000000.0,-6063612.2,0.0,0.0,0.0,-0.00106808369227669,-0.00106808369227669,-0.00292452452149882,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,15.6,59.9999995070736,0.0,0.0
